-73	1.851
-48	1.852
-23	1.855
2	1.859
27	1.864
52	1.871
77	1.880
102	1.890
127	1.901
177	1.926
227	1.954
277	1.984
327	2.015
377	2.047
427	2.080
477	2.113
527	2.147
577	2.182
627	2.217
677	2.252
727	2.288
777	2.323
827	2.358
877	2.392
927	2.425
977	2.458
1027	2.490
1077	2.521
1127	2.552
1227	2.609
1327	2.662
1427	2.711
1527	2.756
